track_id,attributes,custom_attributes,loaded_at
48UPSzbZjgc449aqz8bxox,"{""album"": {""album_type"": ""album"", ""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/0L8ExT028jH3ddEcZwqJJ5""}, ""href"": ""https://api.spotify.com/v1/artists/0L8ExT028jH3ddEcZwqJJ5"", ""id"": ""0L8ExT028jH3ddEcZwqJJ5"", ""name"": ""Red Hot Chili Peppers"", ""type"": ""artist"", ""uri"": ""spotify:artist:0L8ExT028jH3ddEcZwqJJ5""}], ""external_urls"": {""spotify"": ""https://open.spotify.com/album/2Y9IRtehByVkegoD7TcLfi""}, ""href"": ""https://api.spotify.com/v1/albums/2Y9IRtehByVkegoD7TcLfi"", ""id"": ""2Y9IRtehByVkegoD7TcLfi"", ""images"": [{""url"": ""https://i.scdn.co/image/ab67616d0000b27394d08ab63e57b0cae74e8595"", ""height"": 640, ""width"": 640}, {""url"": ""https://i.scdn.co/image/ab67616d00001e0294d08ab63e57b0cae74e8595"", ""height"": 300, ""width"": 300}, {""url"": ""https://i.scdn.co/image/ab67616d0000485194d08ab63e57b0cae74e8595"", ""height"": 64, ""width"": 64}], ""is_playable"": true, ""name"": ""Californication (Deluxe Edition)"", ""release_date"": ""1999-06-08"", ""release_date_precision"": ""day"", ""total_tracks"": 18, ""type"": ""album"", ""uri"": ""spotify:album:2Y9IRtehByVkegoD7TcLfi""}, ""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/0L8ExT028jH3ddEcZwqJJ5""}, ""href"": ""https://api.spotify.com/v1/artists/0L8ExT028jH3ddEcZwqJJ5"", ""id"": ""0L8ExT028jH3ddEcZwqJJ5"", ""name"": ""Red Hot Chili Peppers"", ""type"": ""artist"", ""uri"": ""spotify:artist:0L8ExT028jH3ddEcZwqJJ5""}], ""disc_number"": 1, ""duration_ms"": 329733, ""explicit"": false, ""external_ids"": {""isrc"": ""USWB19900690""}, ""external_urls"": {""spotify"": ""https://open.spotify.com/track/48UPSzbZjgc449aqz8bxox""}, ""href"": ""https://api.spotify.com/v1/tracks/48UPSzbZjgc449aqz8bxox"", ""id"": ""48UPSzbZjgc449aqz8bxox"", ""is_local"": false, ""is_playable"": true, ""name"": ""Californication"", ""popularity"": 88, ""preview_url"": null, ""track_number"": 6, ""type"": ""track"", ""uri"": ""spotify:track:48UPSzbZjgc449aqz8bxox""}","{""rank_in_artist"": 2}",2025-06-10
1G391cbiT3v3Cywg8T7DM1,"{""album"": {""album_type"": ""album"", ""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/0L8ExT028jH3ddEcZwqJJ5""}, ""href"": ""https://api.spotify.com/v1/artists/0L8ExT028jH3ddEcZwqJJ5"", ""id"": ""0L8ExT028jH3ddEcZwqJJ5"", ""name"": ""Red Hot Chili Peppers"", ""type"": ""artist"", ""uri"": ""spotify:artist:0L8ExT028jH3ddEcZwqJJ5""}], ""external_urls"": {""spotify"": ""https://open.spotify.com/album/2Y9IRtehByVkegoD7TcLfi""}, ""href"": ""https://api.spotify.com/v1/albums/2Y9IRtehByVkegoD7TcLfi"", ""id"": ""2Y9IRtehByVkegoD7TcLfi"", ""images"": [{""url"": ""https://i.scdn.co/image/ab67616d0000b27394d08ab63e57b0cae74e8595"", ""height"": 640, ""width"": 640}, {""url"": ""https://i.scdn.co/image/ab67616d00001e0294d08ab63e57b0cae74e8595"", ""height"": 300, ""width"": 300}, {""url"": ""https://i.scdn.co/image/ab67616d0000485194d08ab63e57b0cae74e8595"", ""height"": 64, ""width"": 64}], ""is_playable"": true, ""name"": ""Californication (Deluxe Edition)"", ""release_date"": ""1999-06-08"", ""release_date_precision"": ""day"", ""total_tracks"": 18, ""type"": ""album"", ""uri"": ""spotify:album:2Y9IRtehByVkegoD7TcLfi""}, ""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/0L8ExT028jH3ddEcZwqJJ5""}, ""href"": ""https://api.spotify.com/v1/artists/0L8ExT028jH3ddEcZwqJJ5"", ""id"": ""0L8ExT028jH3ddEcZwqJJ5"", ""name"": ""Red Hot Chili Peppers"", ""type"": ""artist"", ""uri"": ""spotify:artist:0L8ExT028jH3ddEcZwqJJ5""}], ""disc_number"": 1, ""duration_ms"": 215906, ""explicit"": false, ""external_ids"": {""isrc"": ""USWB19900674""}, ""external_urls"": {""spotify"": ""https://open.spotify.com/track/1G391cbiT3v3Cywg8T7DM1""}, ""href"": ""https://api.spotify.com/v1/tracks/1G391cbiT3v3Cywg8T7DM1"", ""id"": ""1G391cbiT3v3Cywg8T7DM1"", ""is_local"": false, ""is_playable"": true, ""name"": ""Scar Tissue"", ""popularity"": 87, ""preview_url"": null, ""track_number"": 3, ""type"": ""track"", ""uri"": ""spotify:track:1G391cbiT3v3Cywg8T7DM1""}","{""rank_in_artist"": 3}",2025-06-10
3d9DChrdc6BOeFsbrZ3Is0,"{""album"": {""album_type"": ""album"", ""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/0L8ExT028jH3ddEcZwqJJ5""}, ""href"": ""https://api.spotify.com/v1/artists/0L8ExT028jH3ddEcZwqJJ5"", ""id"": ""0L8ExT028jH3ddEcZwqJJ5"", ""name"": ""Red Hot Chili Peppers"", ""type"": ""artist"", ""uri"": ""spotify:artist:0L8ExT028jH3ddEcZwqJJ5""}], ""external_urls"": {""spotify"": ""https://open.spotify.com/album/30Perjew8HyGkdSmqguYyg""}, ""href"": ""https://api.spotify.com/v1/albums/30Perjew8HyGkdSmqguYyg"", ""id"": ""30Perjew8HyGkdSmqguYyg"", ""images"": [{""url"": ""https://i.scdn.co/image/ab67616d0000b273153d79816d853f2694b2cc70"", ""height"": 640, ""width"": 640}, {""url"": ""https://i.scdn.co/image/ab67616d00001e02153d79816d853f2694b2cc70"", ""height"": 300, ""width"": 300}, {""url"": ""https://i.scdn.co/image/ab67616d00004851153d79816d853f2694b2cc70"", ""height"": 64, ""width"": 64}], ""is_playable"": true, ""name"": ""Blood Sugar Sex Magik (Deluxe Edition)"", ""release_date"": ""1991-09-24"", ""release_date_precision"": ""day"", ""total_tracks"": 19, ""type"": ""album"", ""uri"": ""spotify:album:30Perjew8HyGkdSmqguYyg""}, ""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/0L8ExT028jH3ddEcZwqJJ5""}, ""href"": ""https://api.spotify.com/v1/artists/0L8ExT028jH3ddEcZwqJJ5"", ""id"": ""0L8ExT028jH3ddEcZwqJJ5"", ""name"": ""Red Hot Chili Peppers"", ""type"": ""artist"", ""uri"": ""spotify:artist:0L8ExT028jH3ddEcZwqJJ5""}], ""disc_number"": 1, ""duration_ms"": 264306, ""explicit"": false, ""external_ids"": {""isrc"": ""USWB19901576""}, ""external_urls"": {""spotify"": ""https://open.spotify.com/track/3d9DChrdc6BOeFsbrZ3Is0""}, ""href"": ""https://api.spotify.com/v1/tracks/3d9DChrdc6BOeFsbrZ3Is0"", ""id"": ""3d9DChrdc6BOeFsbrZ3Is0"", ""is_local"": false, ""is_playable"": true, ""name"": ""Under the Bridge"", ""popularity"": 87, ""preview_url"": null, ""track_number"": 11, ""type"": ""track"", ""uri"": ""spotify:track:3d9DChrdc6BOeFsbrZ3Is0""}","{""rank_in_artist"": 4}",2025-06-10
64BbK9SFKH2jk86U3dGj2P,"{""album"": {""album_type"": ""album"", ""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/0L8ExT028jH3ddEcZwqJJ5""}, ""href"": ""https://api.spotify.com/v1/artists/0L8ExT028jH3ddEcZwqJJ5"", ""id"": ""0L8ExT028jH3ddEcZwqJJ5"", ""name"": ""Red Hot Chili Peppers"", ""type"": ""artist"", ""uri"": ""spotify:artist:0L8ExT028jH3ddEcZwqJJ5""}], ""external_urls"": {""spotify"": ""https://open.spotify.com/album/2Y9IRtehByVkegoD7TcLfi""}, ""href"": ""https://api.spotify.com/v1/albums/2Y9IRtehByVkegoD7TcLfi"", ""id"": ""2Y9IRtehByVkegoD7TcLfi"", ""images"": [{""url"": ""https://i.scdn.co/image/ab67616d0000b27394d08ab63e57b0cae74e8595"", ""height"": 640, ""width"": 640}, {""url"": ""https://i.scdn.co/image/ab67616d00001e0294d08ab63e57b0cae74e8595"", ""height"": 300, ""width"": 300}, {""url"": ""https://i.scdn.co/image/ab67616d0000485194d08ab63e57b0cae74e8595"", ""height"": 64, ""width"": 64}], ""is_playable"": true, ""name"": ""Californication (Deluxe Edition)"", ""release_date"": ""1999-06-08"", ""release_date_precision"": ""day"", ""total_tracks"": 18, ""type"": ""album"", ""uri"": ""spotify:album:2Y9IRtehByVkegoD7TcLfi""}, ""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/0L8ExT028jH3ddEcZwqJJ5""}, ""href"": ""https://api.spotify.com/v1/artists/0L8ExT028jH3ddEcZwqJJ5"", ""id"": ""0L8ExT028jH3ddEcZwqJJ5"", ""name"": ""Red Hot Chili Peppers"", ""type"": ""artist"", ""uri"": ""spotify:artist:0L8ExT028jH3ddEcZwqJJ5""}], ""disc_number"": 1, ""duration_ms"": 255373, ""explicit"": false, ""external_ids"": {""isrc"": ""USWB19900693""}, ""external_urls"": {""spotify"": ""https://open.spotify.com/track/64BbK9SFKH2jk86U3dGj2P""}, ""href"": ""https://api.spotify.com/v1/tracks/64BbK9SFKH2jk86U3dGj2P"", ""id"": ""64BbK9SFKH2jk86U3dGj2P"", ""is_local"": false, ""is_playable"": true, ""name"": ""Otherside"", ""popularity"": 85, ""preview_url"": null, ""track_number"": 4, ""type"": ""track"", ""uri"": ""spotify:track:64BbK9SFKH2jk86U3dGj2P""}","{""rank_in_artist"": 5}",2025-06-10
10Nmj3JCNoMeBQ87uw5j8k,"{""album"": {""album_type"": ""album"", ""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/0L8ExT028jH3ddEcZwqJJ5""}, ""href"": ""https://api.spotify.com/v1/artists/0L8ExT028jH3ddEcZwqJJ5"", ""id"": ""0L8ExT028jH3ddEcZwqJJ5"", ""name"": ""Red Hot Chili Peppers"", ""type"": ""artist"", ""uri"": ""spotify:artist:0L8ExT028jH3ddEcZwqJJ5""}], ""external_urls"": {""spotify"": ""https://open.spotify.com/album/7xl50xr9NDkd3i2kBbzsNZ""}, ""href"": ""https://api.spotify.com/v1/albums/7xl50xr9NDkd3i2kBbzsNZ"", ""id"": ""7xl50xr9NDkd3i2kBbzsNZ"", ""images"": [{""url"": ""https://i.scdn.co/image/ab67616d0000b27309fd83d32aee93dceba78517"", ""height"": 640, ""width"": 640}, {""url"": ""https://i.scdn.co/image/ab67616d00001e0209fd83d32aee93dceba78517"", ""height"": 300, ""width"": 300}, {""url"": ""https://i.scdn.co/image/ab67616d0000485109fd83d32aee93dceba78517"", ""height"": 64, ""width"": 64}], ""is_playable"": true, ""name"": ""Stadium Arcadium"", ""release_date"": ""2006-05-09"", ""release_date_precision"": ""day"", ""total_tracks"": 29, ""type"": ""album"", ""uri"": ""spotify:album:7xl50xr9NDkd3i2kBbzsNZ""}, ""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/0L8ExT028jH3ddEcZwqJJ5""}, ""href"": ""https://api.spotify.com/v1/artists/0L8ExT028jH3ddEcZwqJJ5"", ""id"": ""0L8ExT028jH3ddEcZwqJJ5"", ""name"": ""Red Hot Chili Peppers"", ""type"": ""artist"", ""uri"": ""spotify:artist:0L8ExT028jH3ddEcZwqJJ5""}], ""disc_number"": 1, ""duration_ms"": 282160, ""explicit"": false, ""external_ids"": {""isrc"": ""USWB10600700""}, ""external_urls"": {""spotify"": ""https://open.spotify.com/track/10Nmj3JCNoMeBQ87uw5j8k""}, ""href"": ""https://api.spotify.com/v1/tracks/10Nmj3JCNoMeBQ87uw5j8k"", ""id"": ""10Nmj3JCNoMeBQ87uw5j8k"", ""is_local"": false, ""is_playable"": true, ""name"": ""Dani California"", ""popularity"": 83, ""preview_url"": null, ""track_number"": 1, ""type"": ""track"", ""uri"": ""spotify:track:10Nmj3JCNoMeBQ87uw5j8k""}","{""rank_in_artist"": 6}",2025-06-10
2aibwv5hGXSgw7Yru8IYTO,"{""album"": {""album_type"": ""album"", ""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/0L8ExT028jH3ddEcZwqJJ5""}, ""href"": ""https://api.spotify.com/v1/artists/0L8ExT028jH3ddEcZwqJJ5"", ""id"": ""0L8ExT028jH3ddEcZwqJJ5"", ""name"": ""Red Hot Chili Peppers"", ""type"": ""artist"", ""uri"": ""spotify:artist:0L8ExT028jH3ddEcZwqJJ5""}], ""external_urls"": {""spotify"": ""https://open.spotify.com/album/7xl50xr9NDkd3i2kBbzsNZ""}, ""href"": ""https://api.spotify.com/v1/albums/7xl50xr9NDkd3i2kBbzsNZ"", ""id"": ""7xl50xr9NDkd3i2kBbzsNZ"", ""images"": [{""url"": ""https://i.scdn.co/image/ab67616d0000b27309fd83d32aee93dceba78517"", ""height"": 640, ""width"": 640}, {""url"": ""https://i.scdn.co/image/ab67616d00001e0209fd83d32aee93dceba78517"", ""height"": 300, ""width"": 300}, {""url"": ""https://i.scdn.co/image/ab67616d0000485109fd83d32aee93dceba78517"", ""height"": 64, ""width"": 64}], ""is_playable"": true, ""name"": ""Stadium Arcadium"", ""release_date"": ""2006-05-09"", ""release_date_precision"": ""day"", ""total_tracks"": 29, ""type"": ""album"", ""uri"": ""spotify:album:7xl50xr9NDkd3i2kBbzsNZ""}, ""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/0L8ExT028jH3ddEcZwqJJ5""}, ""href"": ""https://api.spotify.com/v1/artists/0L8ExT028jH3ddEcZwqJJ5"", ""id"": ""0L8ExT028jH3ddEcZwqJJ5"", ""name"": ""Red Hot Chili Peppers"", ""type"": ""artist"", ""uri"": ""spotify:artist:0L8ExT028jH3ddEcZwqJJ5""}], ""disc_number"": 1, ""duration_ms"": 334666, ""explicit"": false, ""external_ids"": {""isrc"": ""USWB10601591""}, ""external_urls"": {""spotify"": ""https://open.spotify.com/track/2aibwv5hGXSgw7Yru8IYTO""}, ""href"": ""https://api.spotify.com/v1/tracks/2aibwv5hGXSgw7Yru8IYTO"", ""id"": ""2aibwv5hGXSgw7Yru8IYTO"", ""is_local"": false, ""is_playable"": true, ""name"": ""Snow (Hey Oh)"", ""popularity"": 82, ""preview_url"": null, ""track_number"": 2, ""type"": ""track"", ""uri"": ""spotify:track:2aibwv5hGXSgw7Yru8IYTO""}","{""rank_in_artist"": 7}",2025-06-10
2oaK4JLVnmRGIO9ytBE1bt,"{""album"": {""album_type"": ""album"", ""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/0L8ExT028jH3ddEcZwqJJ5""}, ""href"": ""https://api.spotify.com/v1/artists/0L8ExT028jH3ddEcZwqJJ5"", ""id"": ""0L8ExT028jH3ddEcZwqJJ5"", ""name"": ""Red Hot Chili Peppers"", ""type"": ""artist"", ""uri"": ""spotify:artist:0L8ExT028jH3ddEcZwqJJ5""}], ""external_urls"": {""spotify"": ""https://open.spotify.com/album/43otFXrY0bgaq5fB3GrZj6""}, ""href"": ""https://api.spotify.com/v1/albums/43otFXrY0bgaq5fB3GrZj6"", ""id"": ""43otFXrY0bgaq5fB3GrZj6"", ""images"": [{""url"": ""https://i.scdn.co/image/ab67616d0000b27358406b3f1ac3ceaff7a64fef"", ""height"": 640, ""width"": 640}, {""url"": ""https://i.scdn.co/image/ab67616d00001e0258406b3f1ac3ceaff7a64fef"", ""height"": 300, ""width"": 300}, {""url"": ""https://i.scdn.co/image/ab67616d0000485158406b3f1ac3ceaff7a64fef"", ""height"": 64, ""width"": 64}], ""is_playable"": true, ""name"": ""The Getaway"", ""release_date"": ""2016-06-17"", ""release_date_precision"": ""day"", ""total_tracks"": 13, ""type"": ""album"", ""uri"": ""spotify:album:43otFXrY0bgaq5fB3GrZj6""}, ""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/0L8ExT028jH3ddEcZwqJJ5""}, ""href"": ""https://api.spotify.com/v1/artists/0L8ExT028jH3ddEcZwqJJ5"", ""id"": ""0L8ExT028jH3ddEcZwqJJ5"", ""name"": ""Red Hot Chili Peppers"", ""type"": ""artist"", ""uri"": ""spotify:artist:0L8ExT028jH3ddEcZwqJJ5""}], ""disc_number"": 1, ""duration_ms"": 302000, ""explicit"": false, ""external_ids"": {""isrc"": ""USWB11600478""}, ""external_urls"": {""spotify"": ""https://open.spotify.com/track/2oaK4JLVnmRGIO9ytBE1bt""}, ""href"": ""https://api.spotify.com/v1/tracks/2oaK4JLVnmRGIO9ytBE1bt"", ""id"": ""2oaK4JLVnmRGIO9ytBE1bt"", ""is_local"": false, ""is_playable"": true, ""name"": ""Dark Necessities"", ""popularity"": 80, ""preview_url"": null, ""track_number"": 2, ""type"": ""track"", ""uri"": ""spotify:track:2oaK4JLVnmRGIO9ytBE1bt""}","{""rank_in_artist"": 8}",2025-06-10
1f2V8U1BiWaC9aJWmpOARe,"{""album"": {""album_type"": ""album"", ""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/0L8ExT028jH3ddEcZwqJJ5""}, ""href"": ""https://api.spotify.com/v1/artists/0L8ExT028jH3ddEcZwqJJ5"", ""id"": ""0L8ExT028jH3ddEcZwqJJ5"", ""name"": ""Red Hot Chili Peppers"", ""type"": ""artist"", ""uri"": ""spotify:artist:0L8ExT028jH3ddEcZwqJJ5""}], ""external_urls"": {""spotify"": ""https://open.spotify.com/album/6deiaArbeoqp1xPEGdEKp1""}, ""href"": ""https://api.spotify.com/v1/albums/6deiaArbeoqp1xPEGdEKp1"", ""id"": ""6deiaArbeoqp1xPEGdEKp1"", ""images"": [{""url"": ""https://i.scdn.co/image/ab67616d0000b273de1af2785a83cc660155a0c4"", ""height"": 640, ""width"": 640}, {""url"": ""https://i.scdn.co/image/ab67616d00001e02de1af2785a83cc660155a0c4"", ""height"": 300, ""width"": 300}, {""url"": ""https://i.scdn.co/image/ab67616d00004851de1af2785a83cc660155a0c4"", ""height"": 64, ""width"": 64}], ""is_playable"": true, ""name"": ""By the Way (Deluxe Edition)"", ""release_date"": ""2002-07-09"", ""release_date_precision"": ""day"", ""total_tracks"": 18, ""type"": ""album"", ""uri"": ""spotify:album:6deiaArbeoqp1xPEGdEKp1""}, ""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/0L8ExT028jH3ddEcZwqJJ5""}, ""href"": ""https://api.spotify.com/v1/artists/0L8ExT028jH3ddEcZwqJJ5"", ""id"": ""0L8ExT028jH3ddEcZwqJJ5"", ""name"": ""Red Hot Chili Peppers"", ""type"": ""artist"", ""uri"": ""spotify:artist:0L8ExT028jH3ddEcZwqJJ5""}], ""disc_number"": 1, ""duration_ms"": 216933, ""explicit"": false, ""external_ids"": {""isrc"": ""USWB10201688""}, ""external_urls"": {""spotify"": ""https://open.spotify.com/track/1f2V8U1BiWaC9aJWmpOARe""}, ""href"": ""https://api.spotify.com/v1/tracks/1f2V8U1BiWaC9aJWmpOARe"", ""id"": ""1f2V8U1BiWaC9aJWmpOARe"", ""is_local"": false, ""is_playable"": true, ""name"": ""By the Way"", ""popularity"": 80, ""preview_url"": null, ""track_number"": 1, ""type"": ""track"", ""uri"": ""spotify:track:1f2V8U1BiWaC9aJWmpOARe""}","{""rank_in_artist"": 9}",2025-06-10
1ndGB6rvxKYN9seCYO1dTF,"{""album"": {""album_type"": ""album"", ""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/0L8ExT028jH3ddEcZwqJJ5""}, ""href"": ""https://api.spotify.com/v1/artists/0L8ExT028jH3ddEcZwqJJ5"", ""id"": ""0L8ExT028jH3ddEcZwqJJ5"", ""name"": ""Red Hot Chili Peppers"", ""type"": ""artist"", ""uri"": ""spotify:artist:0L8ExT028jH3ddEcZwqJJ5""}], ""external_urls"": {""spotify"": ""https://open.spotify.com/album/6deiaArbeoqp1xPEGdEKp1""}, ""href"": ""https://api.spotify.com/v1/albums/6deiaArbeoqp1xPEGdEKp1"", ""id"": ""6deiaArbeoqp1xPEGdEKp1"", ""images"": [{""url"": ""https://i.scdn.co/image/ab67616d0000b273de1af2785a83cc660155a0c4"", ""height"": 640, ""width"": 640}, {""url"": ""https://i.scdn.co/image/ab67616d00001e02de1af2785a83cc660155a0c4"", ""height"": 300, ""width"": 300}, {""url"": ""https://i.scdn.co/image/ab67616d00004851de1af2785a83cc660155a0c4"", ""height"": 64, ""width"": 64}], ""is_playable"": true, ""name"": ""By the Way (Deluxe Edition)"", ""release_date"": ""2002-07-09"", ""release_date_precision"": ""day"", ""total_tracks"": 18, ""type"": ""album"", ""uri"": ""spotify:album:6deiaArbeoqp1xPEGdEKp1""}, ""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/0L8ExT028jH3ddEcZwqJJ5""}, ""href"": ""https://api.spotify.com/v1/artists/0L8ExT028jH3ddEcZwqJJ5"", ""id"": ""0L8ExT028jH3ddEcZwqJJ5"", ""name"": ""Red Hot Chili Peppers"", ""type"": ""artist"", ""uri"": ""spotify:artist:0L8ExT028jH3ddEcZwqJJ5""}], ""disc_number"": 1, ""duration_ms"": 231933, ""explicit"": false, ""external_ids"": {""isrc"": ""USWB10201693""}, ""external_urls"": {""spotify"": ""https://open.spotify.com/track/1ndGB6rvxKYN9seCYO1dTF""}, ""href"": ""https://api.spotify.com/v1/tracks/1ndGB6rvxKYN9seCYO1dTF"", ""id"": ""1ndGB6rvxKYN9seCYO1dTF"", ""is_local"": false, ""is_playable"": true, ""name"": ""The Zephyr Song"", ""popularity"": 79, ""preview_url"": null, ""track_number"": 6, ""type"": ""track"", ""uri"": ""spotify:track:1ndGB6rvxKYN9seCYO1dTF""}","{""rank_in_artist"": 10}",2025-06-10
7ygpwy2qP3NbrxVkHvUhXY,"{""album"": {""album_type"": ""album"", ""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/2DaxqgrOhkeH0fpeiQq2f4""}, ""href"": ""https://api.spotify.com/v1/artists/2DaxqgrOhkeH0fpeiQq2f4"", ""id"": ""2DaxqgrOhkeH0fpeiQq2f4"", ""name"": ""Oasis"", ""type"": ""artist"", ""uri"": ""spotify:artist:2DaxqgrOhkeH0fpeiQq2f4""}], ""external_urls"": {""spotify"": ""https://open.spotify.com/album/6tOe4eAF8xNhEkl9WyvsE4""}, ""href"": ""https://api.spotify.com/v1/albums/6tOe4eAF8xNhEkl9WyvsE4"", ""id"": ""6tOe4eAF8xNhEkl9WyvsE4"", ""images"": [{""url"": ""https://i.scdn.co/image/ab67616d0000b2737a4c8c59851c88f6794c3cbf"", ""height"": 640, ""width"": 640}, {""url"": ""https://i.scdn.co/image/ab67616d00001e027a4c8c59851c88f6794c3cbf"", ""height"": 300, ""width"": 300}, {""url"": ""https://i.scdn.co/image/ab67616d000048517a4c8c59851c88f6794c3cbf"", ""height"": 64, ""width"": 64}], ""is_playable"": true, ""name"": ""(What's The Story) Morning Glory? (Deluxe Remastered Edition)"", ""release_date"": ""1995"", ""release_date_precision"": ""year"", ""total_tracks"": 40, ""type"": ""album"", ""uri"": ""spotify:album:6tOe4eAF8xNhEkl9WyvsE4""}, ""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/2DaxqgrOhkeH0fpeiQq2f4""}, ""href"": ""https://api.spotify.com/v1/artists/2DaxqgrOhkeH0fpeiQq2f4"", ""id"": ""2DaxqgrOhkeH0fpeiQq2f4"", ""name"": ""Oasis"", ""type"": ""artist"", ""uri"": ""spotify:artist:2DaxqgrOhkeH0fpeiQq2f4""}], ""disc_number"": 1, ""duration_ms"": 258773, ""explicit"": false, ""external_ids"": {""isrc"": ""GBQCP1400109""}, ""external_urls"": {""spotify"": ""https://open.spotify.com/track/7ygpwy2qP3NbrxVkHvUhXY""}, ""href"": ""https://api.spotify.com/v1/tracks/7ygpwy2qP3NbrxVkHvUhXY"", ""id"": ""7ygpwy2qP3NbrxVkHvUhXY"", ""is_local"": false, ""is_playable"": true, ""name"": ""Wonderwall - Remastered"", ""popularity"": 82, ""preview_url"": null, ""track_number"": 3, ""type"": ""track"", ""uri"": ""spotify:track:7ygpwy2qP3NbrxVkHvUhXY""}","{""rank_in_artist"": 1}",2025-06-10
12dU3vAh6AFoJkisorfoUl,"{""album"": {""album_type"": ""album"", ""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/2DaxqgrOhkeH0fpeiQq2f4""}, ""href"": ""https://api.spotify.com/v1/artists/2DaxqgrOhkeH0fpeiQq2f4"", ""id"": ""2DaxqgrOhkeH0fpeiQq2f4"", ""name"": ""Oasis"", ""type"": ""artist"", ""uri"": ""spotify:artist:2DaxqgrOhkeH0fpeiQq2f4""}], ""external_urls"": {""spotify"": ""https://open.spotify.com/album/6tOe4eAF8xNhEkl9WyvsE4""}, ""href"": ""https://api.spotify.com/v1/albums/6tOe4eAF8xNhEkl9WyvsE4"", ""id"": ""6tOe4eAF8xNhEkl9WyvsE4"", ""images"": [{""url"": ""https://i.scdn.co/image/ab67616d0000b2737a4c8c59851c88f6794c3cbf"", ""height"": 640, ""width"": 640}, {""url"": ""https://i.scdn.co/image/ab67616d00001e027a4c8c59851c88f6794c3cbf"", ""height"": 300, ""width"": 300}, {""url"": ""https://i.scdn.co/image/ab67616d000048517a4c8c59851c88f6794c3cbf"", ""height"": 64, ""width"": 64}], ""is_playable"": true, ""name"": ""(What's The Story) Morning Glory? (Deluxe Remastered Edition)"", ""release_date"": ""1995"", ""release_date_precision"": ""year"", ""total_tracks"": 40, ""type"": ""album"", ""uri"": ""spotify:album:6tOe4eAF8xNhEkl9WyvsE4""}, ""artists"": [{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/2DaxqgrOhkeH0fpeiQq2f4""}, ""href"": ""https://api.spotify.com/v1/artists/2DaxqgrOhkeH0fpeiQq2f4"", ""id"": ""2DaxqgrOhkeH0fpeiQq2f4"", ""name"": ""Oasis"", ""type"": ""artist"", ""uri"": ""spotify:artist:2DaxqgrOhkeH0fpeiQq2f4""}], ""disc_number"": 1, ""duration_ms"": 289560, ""explicit"": false, ""external_ids"": {""isrc"": ""GBQCP1400110""}, ""external_urls"": {""spotify"": ""https://open.spotify.com/track/12dU3vAh6AFoJkisorfoUl""}, ""href"": ""https://api.spotify.com/v1/tracks/12dU3vAh6AFoJkisorfoUl"", ""id"": ""12dU3vAh6AFoJkisorfoUl"", ""is_local"": false, ""is_playable"": true, ""name"": ""Don't Look Back In Anger - Remastered"", ""popularity"": 78, ""preview_url"": null, ""track_number"": 4, ""type"": ""track"", ""uri"": ""spotify:track:12dU3vAh6AFoJkisorfoUl""}","{""rank_in_artist"": 2}",2025-06-10
